id,title,price_raw,price,price_original_raw,price_original,discount_percent,url,image_small,image_large,description,promo_type,scrape_date
3948,TITANIABrosse Coiffante Ronde 0.5 CM,"19,900TND",19.9,,,0.0,https://beautystore.tn/-brosse-peigne-elastiques/3948-brosse-coiffante-ronde-05-cm-4008576017695.html,https://beautystore.tn/15586-home_default/brosse-coiffante-ronde-05-cm.jpg,https://beautystore.tn/15586-large_default/brosse-coiffante-ronde-05-cm.jpg,"La brosse à cheveux de la marque TITANIA Styling avec poignées en caoutchouc aide à démêler facilement les nœuds tenaces. Le cadre et les poils de la brosse sont tous fabriqués à partir de matériaux de haute qualité pour offrir une résistance à long terme et une utilisation fiable. Il est doux, confortable et doux pour les cheveux secs, bouclés, lisses ou fins.",Standard,2025-11-24
3947,TITANIABrosse Coiffante Ronde 0.4 CM,"18,900TND",18.9,,,0.0,https://beautystore.tn/-brosse-peigne-elastiques/3947-brosse-coiffante-ronde-04-cm-4008576017688.html,https://beautystore.tn/15962-home_default/brosse-coiffante-ronde-04-cm.jpg,https://beautystore.tn/15962-large_default/brosse-coiffante-ronde-04-cm.jpg,"La brosse à cheveux de la marque  TITANIA Styling avec poignées en caoutchouc aide à démêler facilement les nœuds tenaces. Le cadre et les poils de la brosse sont tous fabriqués à partir de matériaux de haute qualité pour offrir une résistance à long terme et une utilisation fiable. Il est doux, confortable et doux pour les cheveux secs, bouclés, lisses ou fins.",Standard,2025-11-24
3942,"KÉRASTASEAmpoules Spécifique ""Cure anti-chute intensive"" 42 ampoules","545,000TND",545.0,,,0.0,https://beautystore.tn/autres-soins-specifiques/3942-ampoules-specifique-cure-anti-chute-intensive-42-ampoules.html,https://beautystore.tn/15567-home_default/ampoules-specifique-cure-anti-chute-intensive-42-ampoules.jpg,https://beautystore.tn/15567-large_default/ampoules-specifique-cure-anti-chute-intensive-42-ampoules.jpg,"Cure intensive pour les cuirs chevelus en perte de densité. Traitement de 6 semaines, à appliquer 3 fois par semaine/quotidiennement. Ce coffret contient: 42 Ampoules X 6 ml",Standard,2025-11-24
3941,"KÉRASTASEAmpoules Spécifique ""Cure anti-chute intensive"" 10 ampoules","189,000TND",189.0,,,0.0,https://beautystore.tn/autres-soins-specifiques/3941-ampoules-specifique-cure-anti-chute-intensive-10-ampoules.html,https://beautystore.tn/15563-home_default/ampoules-specifique-cure-anti-chute-intensive-10-ampoules.jpg,https://beautystore.tn/15563-large_default/ampoules-specifique-cure-anti-chute-intensive-10-ampoules.jpg,"Cure intensive pour les cuirs chevelus en perte de densité. Traitement de 6 semaines, à appliquer 3 fois par semaine/quotidiennement. Ce coffret contient: 10 Ampoules X 6 ml",Standard,2025-11-24
3940,"KÉRASTASEAmpoules Densifique  ""Soin activateur de densité cure chevelu"" 30 Ampoules","329,000TND",329.0,,,0.0,https://beautystore.tn/autres-soins-specifiques/3940-ampoules-densifique-soin-activateur-de-densite-cure-chevelu-30-ampoules.html,https://beautystore.tn/15559-home_default/ampoules-densifique-soin-activateur-de-densite-cure-chevelu-30-ampoules.jpg,https://beautystore.tn/15559-large_default/ampoules-densifique-soin-activateur-de-densite-cure-chevelu-30-ampoules.jpg,Soin activateur de densité avec Stemoxydine 5 % : les cheveux clairsemés deviennent plus denses et épais. Ce coffret contient : - 30 Ampoules X 6 ml,Standard,2025-11-24
3939,"KÉRASTASEMasque CHROMA ABSOLU "" Chroma Filler"" 200ML","159,000TND",159.0,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3939-masque-chroma-absolu-chroma-filler-200ml.html,https://beautystore.tn/15557-home_default/masque-chroma-absolu-chroma-filler-200ml.jpg,https://beautystore.tn/15557-large_default/masque-chroma-absolu-chroma-filler-200ml.jpg,"Le Masque Chroma Filler est un masque anti-porosité, développé pour les cheveux colorés sensibilisés ou abîmés. contenance: 200ml",Standard,2025-11-24
3892,APOTHICAGelée Hydratante à l'Aloe Vera 200ML,"24,900TND",24.9,,,0.0,https://beautystore.tn/hydratant-corps-et-mains/3892-gelée-hydratante-à-l-aloe-vera-200ml-6192465800586.html,https://beautystore.tn/15329-home_default/gelée-hydratante-à-l-aloe-vera-200ml.jpg,https://beautystore.tn/15329-large_default/gelée-hydratante-à-l-aloe-vera-200ml.jpg,"La gelée hydratante est un gel d'aloé vera pur a 98%, enrichi en collagène pour stimuler l'hydratation de la peau/cheveu en profondeur. contenance: 200ml",Standard,2025-11-24
3874,ZYNIAGel Pur Aloe Vera 250ML,"14,900TND",14.9,,,0.0,https://beautystore.tn/soin-spécifique-corps-anti-vergetures/3874-gel-pur-aloe-vera-250ml-6192465800029.html,https://beautystore.tn/25246-home_default/gel-pur-aloe-vera-250ml.jpg,https://beautystore.tn/25246-large_default/gel-pur-aloe-vera-250ml.jpg,"Le gel aloé vera de chez zynia concentré à 98%, idéal pour toute la famille pour visage, cheveux et corps. contenance: 250ml",Standard,2025-11-24
3862,"ZYNIAMasque Cheveux ""Effet Lissant"" 500g","17,900TND",17.9,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3862-masque-cheveux-effet-lissant-500g-6192465801743.html,https://beautystore.tn/25352-home_default/masque-cheveux-effet-lissant-500g.jpg,https://beautystore.tn/25352-large_default/masque-cheveux-effet-lissant-500g.jpg,"Il s'agit d'un masque cheveux naturel à la texture épaisse et riche, à base de beurre de karité brut et d'huile de noix de coco. Il convient parfaitement aux cheveux secs, frisés ou bouclés. contenance: 500g",Standard,2025-11-24
3861,"ZYNIAShampoing ""Effet lissant"" 250ML","15,900TND",15.9,,,0.0,https://beautystore.tn/shampoing-sans-sulfate/3861-shampoing-effet-lissant-250ml-6192465800524.html,https://beautystore.tn/17757-home_default/shampoing-effet-lissant-250ml.jpg,https://beautystore.tn/17757-large_default/shampoing-effet-lissant-250ml.jpg,"Notre shampooing sans sulfates effet lissant à base de beurre de karité, d'huile de noix de coco et de kératine végétale, nettoie en douceur tout en préservant et disciplinant la fibre capillaire. Sans gluten, sans OGM, sans sulfates, sans parabens, sans silicones et sans alcools, certifié fabriqué avec des huiles et des extraits biologiques. contenance: 250ml",Standard,2025-11-24
3860,"ZYNIAShampoing ""Effet Volume"" 250ML","15,900TND",15.9,,,0.0,https://beautystore.tn/shampoing-sans-sulfate/3860-shampoing-effet-volume-250ml-6192465800531.html,https://beautystore.tn/17758-home_default/shampoing-effet-volume-250ml.jpg,https://beautystore.tn/17758-large_default/shampoing-effet-volume-250ml.jpg,"Notre shampooing sans sulfates effet volume à base d'extrait d'ortie, d'huile de jojoba et de kératine végétale, nettoie en douceur tout en donnant un effet fortifiant et volumisant à votre chevelure. idéals pour les cheveux gras à normaux. contenance: 250ml",Standard,2025-11-24
3855,"KÉRASTASESérum CHROMA ABSOLU "" Chroma Thermique"" 150ML","98,000TND",98.0,,,0.0,https://beautystore.tn/coiffant-sans-rincage/3855-serum-chroma-absolu-chroma-thermique-150ml.html,https://beautystore.tn/15177-home_default/serum-chroma-absolu-chroma-thermique-150ml.jpg,https://beautystore.tn/15177-large_default/serum-chroma-absolu-chroma-thermique-150ml.jpg,Sérum thermique anti-frizz pour tous les cheveux colorés sensibilisés ou abîmés. contenance: 150ml,Standard,2025-11-24
3854,"KÉRASTASEShampoing CHROMA ABSOLU ""Bain Riche Chroma Respect"" 250ML","98,000TND",98.0,,,0.0,https://beautystore.tn/shampoing-sans-sulfate/3854-shampoing-chroma-absolu-bain-riche-chroma-respect-250ml.html,https://beautystore.tn/15568-home_default/shampoing-chroma-absolu-bain-riche-chroma-respect-250ml.jpg,https://beautystore.tn/15568-large_default/shampoing-chroma-absolu-bain-riche-chroma-respect-250ml.jpg,"Shampoing protecteur, hydratant et doux pour les cheveux colorés sensibilisés ou abîmés. Sa formule légère mais hautement hydratante préserve la couleur des cheveux fins à moyens. Sans sulfates. contenance: 250ml",Standard,2025-11-24
3848,TITANIAElastiques Anti-glisse D4CM,"19,900TND",19.9,,,0.0,https://beautystore.tn/-brosse-peigne-elastiques/3848-elastiques-anti-glisse-d4cm.html,https://beautystore.tn/15142-home_default/elastiques-anti-glisse-d4cm.jpg,https://beautystore.tn/15142-large_default/elastiques-anti-glisse-d4cm.jpg,"élastiques antiglisse D4 cm assortis Vous aimez réaliser des queues-de-cheval, des tresses ou des chignons ? Sachez que ce type d’élastique Titania ne laissera aucune marque sur vos cheveux, même s’ils sont très lisses, fins ou humides. Pour autant, votre attache sera tout aussi bien maintenue et l’élastique ne glissera pas le long de vos cheveux en cours de journée. contenance: 6 pcs",Standard,2025-11-24
3847,TITANIAPeigne à Démêler 14cm,"9,900TND",9.9,,,0.0,https://beautystore.tn/-brosse-peigne-elastiques/3847-peigne-a-demeler-14cm.html,https://beautystore.tn/15292-home_default/peigne-a-demeler-14cm.jpg,https://beautystore.tn/15292-large_default/peigne-a-demeler-14cm.jpg,"Peigne à démêler 14 cm Le peigne à démêler de la marque TITANIA est caractérisé par des dents à la fois arrondies et sans bavure, garantissant qu'elles sont douces pour les cheveux et le cuir chevelu.",Standard,2025-11-24
3844,TITANIABrosse pneumatique bois 7 rangées de poils en bois 22 cm,"19,900TND",19.9,,,0.0,https://beautystore.tn/-brosse-peigne-elastiques/3844-brosse-pneumatique-bois-7-rangees-de-poils-en-bois-22-cm.html,https://beautystore.tn/15305-home_default/brosse-pneumatique-bois-7-rangees-de-poils-en-bois-22-cm.jpg,https://beautystore.tn/15305-large_default/brosse-pneumatique-bois-7-rangees-de-poils-en-bois-22-cm.jpg,"Mini brosse à cheveux de massage de forme ovale, corps et dents de travail en bois de la marque TITANIA environ 22 cm de longueur, sert à avoir un brossage doux sans tirer, box transparent.",Standard,2025-11-24
3799,"L'ORÉAL PROFESSIONNELMasque ""Métal Detox"" Serie Expert 250ml","104,900TND",104.9,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3799-masque-metal-detox-serie-expert-250ml.html,https://beautystore.tn/15006-home_default/masque-metal-detox-serie-expert-250ml.jpg,https://beautystore.tn/15006-large_default/masque-metal-detox-serie-expert-250ml.jpg,Le masque anti-dépôt protège la fibre capillaire des dépôts de métaux tout en apportant de la nutrition aux cheveux. Sa formule exclusive n'alourdit pas la chevelure et s'adapte à tous les types de cheveux. contenance : 250ml,Standard,2025-11-24
3798,"L'ORÉAL PROFESSIONNELShampoing ""Métal Detox"" Serie Expert 300ml","74,900TND",74.9,,,0.0,https://beautystore.tn/shampoing-sans-sulfate/3798-shampoing-metal-detox-serie-expert-300ml.html,https://beautystore.tn/14993-home_default/shampoing-metal-detox-serie-expert-300ml.jpg,https://beautystore.tn/14993-large_default/shampoing-metal-detox-serie-expert-300ml.jpg,"La crème lavante détoxifiante lave en douceur, répare et lisse la fibre. Elle neutralise le métal et détoxifie de la pollution au cœur de la fibre capillaire. Formule professionnelle SANS SULFATE contenance : 300ml",Standard,2025-11-24
3696,"ZYNIABrume Parfumée "" Sublime Pink Trip"" 250ml","14,900TND",14.9,,,0.0,https://beautystore.tn/parfum-et-brume/3696-brume-parfumee-sublime-pink-trip-250ml-6192465801392.html,https://beautystore.tn/25340-home_default/brume-parfumee-sublime-pink-trip-250ml.jpg,https://beautystore.tn/25340-large_default/brume-parfumee-sublime-pink-trip-250ml.jpg,"Body splash, Brume parfumée au pink trip de zynia, riche en glycérine pour rafraîchir et hydrater la peau après ou pendant l’exposition au soleil. Chouchoutez vos sens avec des senteurs agréables de fruits exotiques. Essayez les fantastiques Body splash ou brumes parfumées au monoï de Zynia, vous les apprécierez quelle que soit la saison !",Standard,2025-11-24
3695,"ZYNIABrume parfumée ""Monoi"" 250ml","14,900TND",14.9,,,0.0,https://beautystore.tn/parfum-et-brume/3695-brume-parfumée-monoi-250ml-6192465800937.html,https://beautystore.tn/25341-home_default/brume-parfumée-monoi-250ml.jpg,https://beautystore.tn/25341-large_default/brume-parfumée-monoi-250ml.jpg,"Body splash, Brume parfumée au monoï de zynia, riche en glycérine pour rafraîchir et hydrater la peau après ou pendant l’exposition au soleil. Chouchoutez vos sens avec des senteurs agréables de fruits exotiques. Essayez les fantastiques Body splash ou brumes parfumées au monoï de Zynia, vous les apprécierez quelle que soit la saison !",Standard,2025-11-24
3634,"BABYLISSBrosse Soufflante Rotative ""Straighten and Style 4-en-1 1000W""","375,000TND",375.0,"415,000TND",415.0,10.0,https://beautystore.tn/promos/3634-brosse-soufflante-rotative-straighten-and-style-4-en-1-1000w.html,https://beautystore.tn/14154-home_default/brosse-soufflante-rotative-straighten-and-style-4-en-1-1000w.jpg,https://beautystore.tn/14154-large_default/brosse-soufflante-rotative-straighten-and-style-4-en-1-1000w.jpg,Le brosse rotative soufflante AS200E Beliss Airbrush 1000W de Babyliss est le partenaire idéal pour réaliser de nombreux styles de brushing pour un résultat parfait et avec toujours plus de volume ! Elle permet de réaliser une multitude de coiffure en quelques minutes!,Standard,2025-11-24
3605,"BABYLISSSèche-cheveux ""Power Pro 2000W""","205,000TND",205.0,,,0.0,https://beautystore.tn/seche-cheveux/3605-seche-cheveux-power-pro-2000w.html,https://beautystore.tn/13966-home_default/seche-cheveux-power-pro-2000w.jpg,https://beautystore.tn/13966-large_default/seche-cheveux-power-pro-2000w.jpg,"Grâce à son flux d'air de 100 km/h, il offre des performances de séchage comme en salon. Ses 2 vitesses / températures permettent une utilisation sur tous les types de cheveux. Il comprend également un bouton air froid verrouillable. Concentrateur ultra-fin de 6 mm pour un résultat lisse.",Standard,2025-11-24
3592,"L'ORÉAL PROFESSIONNELSpray VITAMINO COLOR ""Perfecteur 10 in 1"" 190ML Serie Expert","71,900TND",71.9,,,0.0,https://beautystore.tn/coiffant-sans-rincage/3592-spray-vitamino-color-perfecteur-10-in-1-190ml-serie-expert-3474636807314.html,https://beautystore.tn/13841-home_default/spray-vitamino-color-perfecteur-10-in-1-190ml-serie-expert.jpg,https://beautystore.tn/13841-large_default/spray-vitamino-color-perfecteur-10-in-1-190ml-serie-expert.jpg,Le soin Vitamino Color 10 en 1 Expert de L'Oréal Professionnel est le soin indispensable aux 10 bénéfices. C'est un spray perfecteur de couleur pour garder une coloration éclatante comme à la sortie du salon. contenance : 190ML,Standard,2025-11-24
3591,"L'ORÉAL PROFESSIONNELCrème Pro Longer ""Renovatrice"" 150ML Serie Expert","73,900TND",73.9,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3591-creme-pro-longer-renovatrice-150ml-serie-expert-3474636977307.html,https://beautystore.tn/13819-home_default/creme-pro-longer-renovatrice-150ml-serie-expert.jpg,https://beautystore.tn/13819-large_default/creme-pro-longer-renovatrice-150ml-serie-expert.jpg,La crème rénovatrice de longueurs et pointes Pro Longer Serie Expert de L'Oréal Professionnel est destinée aux cheveux longs avec des pointes affinées. contenance : 150ml,Standard,2025-11-24
3589,"L'ORÉAL PROFESSIONNELHuile de brushing Liss Unlimited ""Lissage Intense"" Serie Expert 125ml","73,900TND",73.9,,,0.0,https://beautystore.tn/coiffant-sans-rincage/3589-huile-de-brushing-liss-unlimited-lissage-intense-serie-expert-125ml-3474636974320.html,https://beautystore.tn/13797-home_default/huile-de-brushing-liss-unlimited-lissage-intense-serie-expert-125ml.jpg,https://beautystore.tn/13797-large_default/huile-de-brushing-liss-unlimited-lissage-intense-serie-expert-125ml.jpg,"Brillance extrême pour votre lissage ! Le Sérum Liss Unlimited est une huile qui perfectionne les cheveux pour les rendre doux, brillants et sans frisottis. Sa formule vous permet de contrôler vos cheveux, en leur donnant une brillance et une douceur extrêmes. contenance : 125ml",Standard,2025-11-24
3555,"KÉRASTASEShampoing RESISTANCE "" Bain Force Architecte"" 250ML","98,000TND",98.0,,,0.0,https://beautystore.tn/shampoing/3555-shampoing-resistance--bain-force-architecte-250ml-3474636397945.html,https://beautystore.tn/13659-home_default/shampoing-resistance--bain-force-architecte-250ml.jpg,https://beautystore.tn/13659-large_default/shampoing-resistance--bain-force-architecte-250ml.jpg,Shampooing reconstructeur matière pour les cheveux très affaiblis. contenance: 250ml,Standard,2025-11-24
3549,"L'ORÉAL PROFESSIONNELShampoing ""Magnesium Silver"" Cheveux Gris Et Blancs 300ml","53,900TND",53.9,,,0.0,https://beautystore.tn/shampoings/3549-shampoing-magnesium-silver-cheveux-gris-et-blancs-300ml-3474636974115.html,https://beautystore.tn/13763-home_default/shampoing-magnesium-silver-cheveux-gris-et-blancs-300ml.jpg,https://beautystore.tn/13763-large_default/shampoing-magnesium-silver-cheveux-gris-et-blancs-300ml.jpg,"Shampoing Magnesium Silver serie expert : Pour des cheveux doux, souples et brillants Pour cheveux naturels grisonnants ou blancs contenance : 300ml",Standard,2025-11-24
3545,"L'ORÉAL PROFESSIONNELShampoing Sensi Balance ""Cuir chevelu sensible"" 300ml","53,900TND",53.9,,,0.0,https://beautystore.tn/shampoing/3545-shampoing-sensi-balance-cuir-chevelu-sensible-300ml-3474636505593.html,https://beautystore.tn/13595-home_default/shampoing-sensi-balance-cuir-chevelu-sensible-300ml.jpg,https://beautystore.tn/13595-large_default/shampoing-sensi-balance-cuir-chevelu-sensible-300ml.jpg,Le shampooing L'Oréal Serie Expert Sensi Balance est un shampooing nettoyant doux pour les cuirs chevelus sensibles. contenance : 300ml,Standard,2025-11-24
3538,L'ORÉAL PROFESSIONNELSérum Absolut Repair Serie Expert 90ml,"109,000TND",109.0,,,0.0,https://beautystore.tn/coiffant-sans-rincage/3538-serum-absolut-repair-serie-expert-90ml-3474636977369.html,https://beautystore.tn/13559-home_default/serum-absolut-repair-serie-expert-90ml.jpg,https://beautystore.tn/13559-large_default/serum-absolut-repair-serie-expert-90ml.jpg,Huile 10 in 1 professionnelle soin multi-bénéfices sans rinçage pour cheveux normaux à sensibilisés contenance : 90ml,Standard,2025-11-24
3537,"L'ORÉAL PROFESSIONNELShampoing ""Absolut Repair"" Serie Expert 300ml","53,900TND",53.9,,,0.0,https://beautystore.tn/shampoing/3537-shampoing-absolut-repair-serie-expert-300ml-3474636974221.html,https://beautystore.tn/13802-home_default/shampoing-absolut-repair-serie-expert-300ml.jpg,https://beautystore.tn/13802-large_default/shampoing-absolut-repair-serie-expert-300ml.jpg,Shampoing professionnel restructurant instantané pour cheveux secs et abimés contenance : 300ml,Standard,2025-11-24
3536,L'ORÉAL PROFESSIONNELConditioner Absolut Repair Serie Expert 200ml,"59,900TND",59.9,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3536-conditioner-absolut-repair-serie-expert-200ml-3474636976096.html,https://beautystore.tn/13803-home_default/conditioner-absolut-repair-serie-expert-200ml.jpg,https://beautystore.tn/13803-large_default/conditioner-absolut-repair-serie-expert-200ml.jpg,"Les cheveux sont plus faciles à démêler, plus lisses et brillants de la racine vers la pointe avec le Conditioner Absolut Repair de L'Oréal Professionnel . contenance : 200ml",Standard,2025-11-24
3535,L'ORÉAL PROFESSIONNELMasque Absolut Repair Serie Expert 250ml,"84,900TND",84.9,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3535-masque-absolut-repair-serie-expert-250ml-3474636974252.html,https://beautystore.tn/13532-home_default/masque-absolut-repair-serie-expert-250ml.jpg,https://beautystore.tn/13532-large_default/masque-absolut-repair-serie-expert-250ml.jpg,"Le masque Absolut Repair Lipidium répare et nourrit profondément la fibre affaiblie laissant les cheveux plus forts, doux, brillants et faciles à démêler. contenance : 250ml",Standard,2025-11-24
3534,"L'ORÉAL PROFESSIONNELShampoing ""Blondifier Cool"" 300ml","53,900TND",53.9,,,0.0,https://beautystore.tn/shampoing/3534-shampoing-blondifier-cool-300ml-3474636628889.html,https://beautystore.tn/13522-home_default/shampoing-blondifier-cool-300ml.jpg,https://beautystore.tn/13522-large_default/shampoing-blondifier-cool-300ml.jpg,L'Oréal Professionnel Série Expert Blondifier Cool Shampoo est un shampooing professionnel développé spécifiquement pour les cheveux blonds froids. contenance : 300ml,Standard,2025-11-24
3532,"L'ORÉAL PROFESSIONNELMasque Blondifier ""Nutritif et Illuminateur"" Serie Expert 250ml","84,900TND",84.9,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3532-masque-blondifier-nutritif-et-illuminateur-serie-expert-250ml-3474636628933.html,https://beautystore.tn/13501-home_default/masque-blondifier-nutritif-et-illuminateur-serie-expert-250ml.jpg,https://beautystore.tn/13501-large_default/masque-blondifier-nutritif-et-illuminateur-serie-expert-250ml.jpg,Masque Nutritif et Illuminateur pour cheveux blonds contenance : 250ml,Standard,2025-11-24
3531,"L'ORÉAL PROFESSIONNELShampoing ""Pro Longer"" Serie Expert 300ml","53,900TND",53.9,,,0.0,https://beautystore.tn/shampoing/3531-shampoing-pro-longer-serie-expert-300ml-3474636974429.html,https://beautystore.tn/13497-home_default/shampoing-pro-longer-serie-expert-300ml.jpg,https://beautystore.tn/13497-large_default/shampoing-pro-longer-serie-expert-300ml.jpg,Shampooing rénovateur de longueurs pour cheveux longs. contenance : 300ml,Standard,2025-11-24
3530,"L'ORÉAL PROFESSIONNELMasque Pro Longer ""Rénovateur De Longueurs"" Serie Expert 250ml","84,900TND",84.9,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3530-masque-pro-longer-rénovateur-de-longueurs-serie-expert-250ml-3474636868483.html,https://beautystore.tn/13491-home_default/masque-pro-longer-rénovateur-de-longueurs-serie-expert-250ml.jpg,https://beautystore.tn/13491-large_default/masque-pro-longer-rénovateur-de-longueurs-serie-expert-250ml.jpg,Masque rénovateur de longueurs pour cheveux longs. contenance : 250ml,Standard,2025-11-24
3529,"L'ORÉAL PROFESSIONNELShampoing ""Liss Unlimited"" Lissage Intense Serie Expert 300ml","53,900TND",53.9,,,0.0,https://beautystore.tn/shampoings/3529-shampoing-liss-unlimited-lissage-intense-serie-expert-300ml-3474636974405.html,https://beautystore.tn/13488-home_default/shampoing-liss-unlimited-lissage-intense-serie-expert-300ml.jpg,https://beautystore.tn/13488-large_default/shampoing-liss-unlimited-lissage-intense-serie-expert-300ml.jpg,"Enrichie à la Pro-Kératine et à l'Huile de Kukui & d'Onagre, la gamme Liss Unlimited purifie les cheveux et le cuir chevelu fournissant jusqu'à 4 jours d'effet anti-frisottis, même avec un degré d'humidité de 80 %. contenance : 300ml",Standard,2025-11-24
3527,"L'ORÉAL PROFESSIONNELMasque Liss Unlimited ""lissage intense"" Serie Expert 250ml","84,900TND",84.9,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3527-masque-liss-unlimited-lissage-intense-serie-expert-250ml-3474636975990.html,https://beautystore.tn/13484-home_default/masque-liss-unlimited-lissage-intense-serie-expert-250ml.jpg,https://beautystore.tn/13484-large_default/masque-liss-unlimited-lissage-intense-serie-expert-250ml.jpg,"Masque cheveux anti-frisottis Le masque capillaire Liss Unlimited nourrit, lisse et protège les fibres de vos cheveux contre l'humidité. contenance : 250ml",Standard,2025-11-24
3522,"L'ORÉAL PROFESSIONNELShampooing ""VITAMINO COLOR"" 300ml Serie Expert","49,900TND",49.9,,,0.0,https://beautystore.tn/shampoings/3522-shampooing-vitamino-color-300ml-serie-expert-3474636975518.html,https://beautystore.tn/13468-home_default/shampooing-vitamino-color-300ml-serie-expert.jpg,https://beautystore.tn/13468-large_default/shampooing-vitamino-color-300ml-serie-expert.jpg,"Le Shampoing Vitamino Color de L'Oréal Professionnel nouvelle formule est un shampoing fixateur et perfecteur de couleur pour tous types de cheveux colorés. Il élimine les résidus en douceur, fixe la couleur tout en sublimant les reflets. contenance : 300ml",Standard,2025-11-24
3521,"L'ORÉAL PROFESSIONNELMasque Vitamino Color ""Fixateur de Couleur"" Serie Expert 250ml","84,900TND",84.9,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3521-masque-vitamino-color-fixateur-de-couleur-serie-expert-250ml-3474636807277.html,https://beautystore.tn/13459-home_default/masque-vitamino-color-fixateur-de-couleur-serie-expert-250ml.jpg,https://beautystore.tn/13459-large_default/masque-vitamino-color-fixateur-de-couleur-serie-expert-250ml.jpg,Offrez aux cheveux colorés un soin en profondeur avec le masque fixateur de couleur Vitamino Color de L’Oréal Professionnel. contenance : 250ml,Standard,2025-11-24
3520,"KÉRASTASEShampoing NUTRITIVE ""bain satin Riche"" 250ml","98,000TND",98.0,,,0.0,https://beautystore.tn/shampoing/3520-shampoing-nutritive-bain-satin-riche-250ml-3474637154943.html,https://beautystore.tn/18571-home_default/shampoing-nutritive-bain-satin-riche-250ml.jpg,https://beautystore.tn/18571-large_default/shampoing-nutritive-bain-satin-riche-250ml.jpg,"Le shampoing Bain Satin 2 de Kérastase est conçu pour les cheveux ternes, secs et sensibilisés par les agressions du quotidien. Ce type de cheveux a besoin d’une nutrition intense pour retrouver souplesse, brillance et douceur. Grâce à ce shampoing pour cheveux secs, vous profitez d’un bain nutritif qui agit de la racine jusqu’aux pointes. contenance : 250ml",Standard,2025-11-24
3519,"KÉRASTASEShampoing NUTRITIVE ""bain satin "" 250ml","98,000TND",98.0,,,0.0,https://beautystore.tn/shampoing/3519-shampoing-nutritive-bain-satin--250ml-3474637154912.html,https://beautystore.tn/18570-home_default/shampoing-nutritive-bain-satin--250ml.jpg,https://beautystore.tn/18570-large_default/shampoing-nutritive-bain-satin--250ml.jpg,"Le shampoing Bain Satin de la marque Kérastase est un soin conçu pour une nutrition complète des cheveux. Créé pour répondre aux besoins des cheveux normaux à légèrement secs, ce soin pour cheveux agit en profondeur, pour aider la fibre capillaire à retrouver force et vigueur. Il est enrichi en ingrédients hautement nutritifs contenus dans le complexe Irisome. contenance : 250ml",Standard,2025-11-24
3516,"KÉRASTASEApres-Shampoing NUTRITIVE ""Lait Vital"" 200ml","119,000TND",119.0,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3516-apres-shampoing-nutritive-lait-vital-200ml-3474637154981.html,https://beautystore.tn/13733-home_default/apres-shampoing-nutritive-lait-vital-200ml.jpg,https://beautystore.tn/13733-large_default/apres-shampoing-nutritive-lait-vital-200ml.jpg,"Conçu pour les cheveux normaux à légèrement secs, ce fluide nutrition d'exception traite les cheveux en profondeur. contenance : 200ml",Standard,2025-11-24
3514,"KÉRASTASEMasquintense NUTRITIVE ""Cheveux Fins"" 200ml","159,000TND",159.0,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3514-masquintense-nutritive-cheveux-fins-200ml-3474637154967.html,https://beautystore.tn/18991-home_default/masquintense-nutritive-cheveux-fins-200ml.jpg,https://beautystore.tn/18991-large_default/masquintense-nutritive-cheveux-fins-200ml.jpg,Le Masquintense Cheveux fins de Kérastase permet de gorger les cheveux de nutriments essentiels à leur éclat et leur résistance. Ils sont ainsi moins fragiles et moins sensibles aux agressions externes. Ce soin offre également à votre chevelure une brillance incomparable et un toucher velours tout en douceur. contenance : 200ml,Standard,2025-11-24
3513,"KÉRASTASEMasquintense Riche NUTRITIVE ""Cheveux sec et abimés"" 200ml","159,000TND",159.0,,,0.0,https://beautystore.tn/masque-et-apres-shampoing/3513-masquintense-riche-nutritive-cheveux-sec-et-abimés-200ml-3474637155001.html,https://beautystore.tn/18989-home_default/masquintense-riche-nutritive-cheveux-sec-et-abimés-200ml.jpg,https://beautystore.tn/18989-large_default/masquintense-riche-nutritive-cheveux-sec-et-abimés-200ml.jpg,"Le Masquintense pour cheveux épais de Kérastase est un soin hautement nutritif spécifiquement conçu pour les cheveux secs et sensibilisés. Ce masque est riche en nutriments essentiels. Il contient notamment des glucides et des protéines, qui nourrissent le cheveu de la racine à la pointe, ainsi que des lipides, qui stimulent la production naturelle de sébum. contenance : 200ml",Standard,2025-11-24
