price,type,size,bathroom_count,room_count,location,category,log_price
1200.0,À Louer,80.0,1.0,2.0,ariana,Appartements,3.0791812460476247
195000.0,À Vendre,100.0,1.0,2.0,nabeul,Maisons et Villas,5.290034611362518
500000.0,À Vendre,208.0,2.0,4.0,tunis,Maisons et Villas,5.698970004336019
550.0,À Louer,75.0,1.0,3.0,mahdia,Locations de vacances,2.7403626894942437
170000.0,À Vendre,160.0,2.0,4.0,tunis,Maisons et Villas,5.230448921378274
1450.0,À Louer,80.0,1.0,2.0,tunis,Bureaux et Plateaux,3.161368002234975
280000.0,À Vendre,118.0,1.0,4.0,tunis,Appartements,5.447158031342219
2000.0,À Louer,130.0,2.0,2.0,tunis,Appartements,3.3010299956639813
3000.0,À Louer,185.0,2.0,3.0,tunis,Appartements,3.4771212547196626
2000.0,À Louer,110.0,1.0,2.0,tunis,Appartements,3.3010299956639813
2100.0,À Louer,145.0,2.0,3.0,tunis,Appartements,3.322219294733919
360000.0,À Vendre,140.0,1.0,3.0,tunis,Appartements,5.556302500767287
390000.0,À Vendre,246.0,1.0,3.0,tunis,Maisons et Villas,5.5910646070264995
435000.0,À Vendre,168.0,3.0,4.0,ariana,Appartements,5.638489256954637
370000.0,À Vendre,147.0,3.0,3.0,ariana,Appartements,5.568201724066995
950000.0,À Vendre,1600.0,2.0,3.0,ariana,Maisons et Villas,5.977723605288848
395000.0,À Vendre,190.0,3.0,3.0,tunis,Appartements,5.596597095626461
430000.0,À Vendre,160.0,2.0,4.0,ariana,Appartements,5.633468455579586
1100.0,À Louer,90.0,1.0,2.0,sousse,Appartements,3.041392685158225
245000.0,À Vendre,98.0,1.0,2.0,tunis,Appartements,5.389166084364533
1700.0,À Louer,170.0,2.0,4.0,tunis,Appartements,3.230448921378274
950000.0,À Vendre,580.0,3.0,7.0,tunis,Maisons et Villas,5.977723605288848
1100.0,À Louer,120.0,2.0,4.0,tunis,Appartements,3.041392685158225
1000.0,À Louer,120.0,1.0,3.0,tunis,Appartements,3.0
850.0,À Louer,100.0,1.0,2.0,tunis,Appartements,2.929418925714293
1700.0,À Louer,80.0,1.0,3.0,tunis,Appartements,3.230448921378274
500.0,À Louer,100.0,1.0,3.0,ariana,Maisons et Villas,2.6989700043360187
175000.0,À Vendre,120.0,2.0,2.0,nabeul,Appartements,5.243038048686294
8500.0,À Louer,600.0,5.0,7.0,tunis,Maisons et Villas,3.929418925714293
980000.0,À Vendre,764.0,3.0,8.0,ariana,Maisons et Villas,5.991226075692495
900.0,À Louer,70.0,1.0,2.0,tunis,Appartements,2.9542425094393248
1500000.0,À Vendre,673.0,3.0,5.0,ariana,Maisons et Villas,6.176091259055681
800.0,À Louer,112.0,1.0,2.0,la manouba,Appartements,2.9030899869919438
1500.0,À Louer,120.0,2.0,3.0,monastir,Appartements,3.1760912590556813
1500.0,À Louer,130.0,1.0,2.0,monastir,Maisons et Villas,3.1760912590556813
1200.0,À Louer,200.0,2.0,3.0,ariana,Maisons et Villas,3.0791812460476247
790.0,À Louer,105.0,2.0,2.0,tunis,Appartements,2.8976270912904414
1650.0,À Louer,100.0,2.0,3.0,tunis,Bureaux et Plateaux,3.2174839442139063
250000.0,À Vendre,72.0,1.0,2.0,nabeul,Appartements,5.3979400086720375
900.0,À Louer,160.0,1.0,2.0,sousse,Appartements,2.9542425094393248
740.0,À Louer,130.0,1.0,3.0,ariana,Maisons et Villas,2.8692317197309762
168000.0,À Vendre,200.0,1.0,4.0,ben arous,Appartements,5.225309281725863
3000.0,À Louer,82.0,1.0,2.0,tunis,Bureaux et Plateaux,3.4771212547196626
800.0,À Louer,85.0,1.0,2.0,nabeul,Appartements,2.9030899869919438
2200.0,À Louer,200.0,2.0,3.0,tunis,Appartements,3.342422680822206
529999.0,À Vendre,300.0,4.0,4.0,tunis,Maisons et Villas,5.724275050176465
449000.0,À Vendre,336.0,4.0,7.0,tunis,Maisons et Villas,5.652246341003323
950.0,À Louer,140.0,1.0,2.0,ariana,Appartements,2.9777236052888476
259000.0,À Vendre,120.0,2.0,2.0,sousse,Appartements,5.413299764081252
900.0,À Louer,80.0,1.0,2.0,sousse,Appartements,2.9542425094393248
320000.0,À Vendre,114.0,2.0,2.0,sousse,Appartements,5.505149978319906
150000.0,À Vendre,100.0,1.0,3.0,ben arous,Maisons et Villas,5.176091259055681
600.0,À Louer,80.0,1.0,2.0,sousse,Appartements,2.7781512503836434
950.0,À Louer,80.0,1.0,2.0,sousse,Appartements,2.9777236052888476
1400.0,À Louer,250.0,2.0,5.0,sousse,Appartements,3.146128035678238
500.0,À Louer,70.0,1.0,1.0,sousse,Appartements,2.6989700043360187
700000.0,À Vendre,507.0,2.0,4.0,tunis,Maisons et Villas,5.845098040014257
560000.0,À Vendre,245.0,3.0,4.0,tunis,Appartements,5.748188027006201
250000.0,À Vendre,115.0,2.0,3.0,ariana,Appartements,5.3979400086720375
4500.0,À Louer,256.0,3.0,3.0,tunis,Maisons et Villas,3.6532125137753435
394997.0,À Vendre,150.0,2.0,4.0,tunis,Appartements,5.596593797174831
750.0,À Louer,140.0,1.0,3.0,tunis,Appartements,2.8750612633917
110.0,À Louer,180.0,2.0,3.0,ariana,Appartements,2.041392685158225
850.0,À Louer,200.0,1.0,2.0,monastir,Maisons et Villas,2.929418925714293
279000.0,À Vendre,110.0,2.0,2.0,ariana,Appartements,5.445604203273597
950000.0,À Vendre,300.0,4.0,4.0,nabeul,Maisons et Villas,5.977723605288848
670000.0,À Vendre,550.0,1.0,3.0,nabeul,Maisons et Villas,5.826074802700826
1700.0,À Louer,45.0,1.0,1.0,tunis,Bureaux et Plateaux,3.230448921378274
2700.0,À Louer,125.0,1.0,3.0,tunis,Appartements,3.4313637641589874
2700.0,À Louer,200.0,2.0,4.0,tunis,Maisons et Villas,3.4313637641589874
2500.0,À Louer,200.0,3.0,3.0,tunis,Appartements,3.3979400086720375
100.0,À Louer,85.0,1.0,2.0,ariana,Appartements,2.0
169000.0,À Vendre,122.0,2.0,3.0,sousse,Appartements,5.227886704613674
380000.0,À Vendre,310.0,2.0,4.0,sousse,Maisons et Villas,5.57978359661681
860000.0,À Vendre,400.0,3.0,3.0,sousse,Maisons et Villas,5.9344984512435675
370000.0,À Vendre,138.0,2.0,3.0,sousse,Bureaux et Plateaux,5.568201724066995
880000.0,À Vendre,310.0,3.0,4.0,sousse,Maisons et Villas,5.944482672150168
227000.0,À Vendre,73.0,1.0,2.0,sousse,Bureaux et Plateaux,5.3560258571931225
399000.0,À Vendre,165.0,1.0,3.0,sousse,Appartements,5.600972895686748
950.0,À Louer,120.0,2.0,3.0,sousse,Appartements,2.9777236052888476
3000.0,À Louer,700.0,3.0,3.0,tunis,Maisons et Villas,3.4771212547196626
3000.0,À Louer,160.0,3.0,4.0,tunis,Appartements,3.4771212547196626
430000.0,À Vendre,350.0,1.0,5.0,tunis,Maisons et Villas,5.633468455579586
750.0,À Louer,80.0,1.0,2.0,ben arous,Bureaux et Plateaux,2.8750612633917
381300.0,À Vendre,123.0,2.0,2.0,mahdia,Appartements,5.58126680527367
360000.0,À Vendre,265.0,1.0,1.0,ariana,Maisons et Villas,5.556302500767287
2100.0,À Louer,153.0,2.0,4.0,tunis,Appartements,3.322219294733919
4000.0,À Louer,400.0,3.0,6.0,tunis,Maisons et Villas,3.6020599913279625
4000.0,À Louer,400.0,3.0,3.0,tunis,Maisons et Villas,3.6020599913279625
1300.0,À Louer,120.0,1.0,2.0,tunis,Maisons et Villas,3.113943352306837
3700.0,À Louer,400.0,2.0,5.0,tunis,Maisons et Villas,3.568201724066995
650.0,À Louer,80.0,1.0,3.0,ben arous,Appartements,2.8129133566428557
5000.0,À Louer,210.0,3.0,2.0,tunis,Bureaux et Plateaux,3.6989700043360187
5435.0,À Louer,233.0,3.0,7.0,tunis,Bureaux et Plateaux,3.7351995484223135
297000.0,À Vendre,120.0,2.0,3.0,tunis,Appartements,5.472756449317212
900.0,À Louer,80.0,1.0,1.0,tunis,Appartements,2.9542425094393248
8000.0,À Louer,246.0,2.0,4.0,tunis,Bureaux et Plateaux,3.9030899869919438
7200.0,À Louer,400.0,3.0,5.0,tunis,Bureaux et Plateaux,3.8573324964312685
5550.0,À Louer,230.0,2.0,4.0,tunis,Bureaux et Plateaux,3.7442929831226763
2400.0,À Louer,145.0,1.0,4.0,tunis,Bureaux et Plateaux,3.380211241711606
430000.0,À Vendre,155.0,3.0,3.0,sousse,Appartements,5.633468455579586
1700.0,À Louer,73.0,1.0,2.0,tunis,Bureaux et Plateaux,3.230448921378274
850.0,À Louer,90.0,1.0,1.0,sousse,Bureaux et Plateaux,2.929418925714293
1200.0,À Louer,105.0,2.0,2.0,sousse,Appartements,3.0791812460476247
4000.0,À Louer,170.0,3.0,3.0,tunis,Appartements,3.6020599913279625
190000.0,À Vendre,100.0,1.0,2.0,sousse,Maisons et Villas,5.278753600952829
1350000.0,À Vendre,750.0,4.0,9.0,sousse,Maisons et Villas,6.1303337684950066
870000.0,À Vendre,418.0,7.0,11.0,sousse,Maisons et Villas,5.939519252618618
650.0,À Louer,70.0,1.0,1.0,monastir,Appartements,2.8129133566428557
1300.0,À Louer,350.0,3.0,4.0,monastir,Locations de vacances,3.113943352306837
363600.0,À Vendre,87.0,1.0,2.0,mahdia,Appartements,5.56062387454993
1000.0,À Louer,70.0,1.0,1.0,tunis,Appartements,3.0
1600.0,À Louer,180.0,2.0,3.0,monastir,Appartements,3.2041199826559246
515000.0,À Vendre,111.0,1.0,2.0,monastir,Appartements,5.711807229041191
800.0,À Louer,250.0,2.0,3.0,tunis,Locations de vacances,2.9030899869919438
2500.0,À Louer,300.0,2.0,3.0,monastir,Maisons et Villas,3.3979400086720375
1500.0,À Louer,110.0,1.0,2.0,monastir,Appartements,3.1760912590556813
290000.0,À Vendre,120.0,1.0,3.0,monastir,Appartements,5.4623979978989565
550.0,À Louer,90.0,1.0,2.0,monastir,Appartements,2.7403626894942437
1300.0,À Louer,400.0,2.0,4.0,monastir,Locations de vacances,3.113943352306837
160000.0,À Vendre,102.0,1.0,2.0,monastir,Appartements,5.204119982655925
900.0,À Louer,100.0,2.0,3.0,tunis,Maisons et Villas,2.9542425094393248
1200.0,À Louer,160.0,2.0,3.0,sousse,Appartements,3.0791812460476247
8000.0,À Louer,450.0,3.0,3.0,ariana,Maisons et Villas,3.9030899869919438
600000.0,À Vendre,337.0,1.0,2.0,bizerte,Maisons et Villas,5.778151250383644
350000.0,À Vendre,180.0,2.0,3.0,tunis,Appartements,5.544068044350276
220000.0,À Vendre,118.0,1.0,2.0,tunis,Appartements,5.342422680822207
700000.0,À Vendre,368.0,2.0,7.0,bizerte,Maisons et Villas,5.845098040014257
250000.0,À Vendre,109.0,1.0,2.0,tunis,Appartements,5.3979400086720375
600000.0,À Vendre,270.0,3.0,3.0,ariana,Maisons et Villas,5.778151250383644
280000.0,À Vendre,120.0,1.0,2.0,tunis,Appartements,5.447158031342219
480000.0,À Vendre,105.0,2.0,2.0,tunis,Appartements,5.681241237375588
253000.0,À Vendre,330.0,1.0,6.0,monastir,Maisons et Villas,5.4031205211758175
940000.0,À Vendre,213.0,2.0,2.0,tunis,Bureaux et Plateaux,5.973127853599698
1150000.0,À Vendre,200.0,4.0,4.0,tunis,Appartements,6.060697840353612
560000.0,À Vendre,185.0,1.0,3.0,nabeul,Appartements,5.748188027006201
700000.0,À Vendre,1090.0,6.0,5.0,monastir,Maisons et Villas,5.845098040014257
80000.0,À Vendre,70.0,1.0,1.0,ben arous,Appartements,4.903089986991944
850.0,À Louer,150.0,2.0,3.0,ben arous,Maisons et Villas,2.929418925714293
500.0,À Louer,100.0,1.0,2.0,monastir,Appartements,2.6989700043360187
315000.0,À Vendre,126.0,2.0,2.0,mahdia,Appartements,5.498310553789601
450.0,À Louer,100.0,1.0,2.0,mahdia,Appartements,2.6532125137753435
130000.0,À Vendre,150.0,1.0,2.0,monastir,Appartements,5.113943352306837
1350.0,À Louer,160.0,2.0,2.0,ariana,Appartements,3.130333768495006
650.0,À Louer,75.0,1.0,2.0,ben arous,Appartements,2.8129133566428557
470000.0,À Vendre,280.0,3.0,3.0,ben arous,Maisons et Villas,5.672097857935717
1000.0,À Louer,130.0,1.0,3.0,ben arous,Maisons et Villas,3.0
1000.0,À Louer,90.0,1.0,3.0,tunis,Appartements,3.0
750000.0,À Vendre,316.0,2.0,3.0,ariana,Appartements,5.8750612633917
750.0,À Louer,70.0,1.0,2.0,tunis,Bureaux et Plateaux,2.8750612633917
550.0,À Louer,80.0,1.0,2.0,ben arous,Maisons et Villas,2.7403626894942437
650.0,À Louer,90.0,1.0,2.0,ben arous,Maisons et Villas,2.8129133566428557
120000.0,À Vendre,100.0,2.0,2.0,ben arous,Appartements,5.079181246047625
123.0,À Louer,85.0,1.0,3.0,ben arous,Maisons et Villas,2.089905111439398
600.0,À Louer,80.0,1.0,1.0,ben arous,Appartements,2.7781512503836434
1600.0,À Louer,110.0,2.0,2.0,ariana,Appartements,3.2041199826559246
220000.0,À Vendre,95.0,1.0,5.0,tunis,Appartements,5.342422680822207
1250.0,À Louer,110.0,1.0,2.0,ariana,Appartements,3.0969100130080562
205000.0,À Vendre,85.0,1.0,2.0,nabeul,Appartements,5.311753861055754
189000.0,À Vendre,130.0,2.0,3.0,sfax,Appartements,5.276461804173244
780000.0,À Vendre,283.0,3.0,4.0,ariana,Maisons et Villas,5.892094602690481
890000.0,À Vendre,781.0,2.0,7.0,tunis,Maisons et Villas,5.949390006644912
1200.0,À Louer,85.0,2.0,1.0,tunis,Locations de vacances,3.0791812460476247
600000.0,À Vendre,160.0,3.0,4.0,tunis,Maisons et Villas,5.778151250383644
120.0,À Louer,150.0,2.0,2.0,tunis,Locations de vacances,2.0791812460476247
250000.0,À Vendre,300.0,1.0,2.0,ariana,Maisons et Villas,5.3979400086720375
250000.0,À Vendre,170.0,2.0,3.0,ben arous,Maisons et Villas,5.3979400086720375
120.0,À Louer,100.0,1.0,3.0,ben arous,Appartements,2.0791812460476247
700.0,À Louer,100.0,1.0,3.0,ben arous,Appartements,2.845098040014257
120.0,À Louer,76.0,1.0,3.0,ben arous,Appartements,2.0791812460476247
2200.0,À Louer,75.0,1.0,1.0,tunis,Bureaux et Plateaux,3.342422680822206
1000000.0,À Vendre,775.0,5.0,8.0,ariana,Maisons et Villas,6.0
2000000.0,À Vendre,150.0,2.0,3.0,ariana,Appartements,6.301029995663981
950000.0,À Vendre,450.0,5.0,5.0,sousse,Maisons et Villas,5.977723605288848
1150.0,À Louer,105.0,1.0,2.0,tunis,Appartements,3.060697840353612
260000.0,À Vendre,120.0,1.0,2.0,tunis,Appartements,5.414973347970818
1200.0,À Louer,120.0,1.0,2.0,tunis,Appartements,3.0791812460476247
94000.0,À Vendre,78.0,1.0,3.0,ben arous,Appartements,4.973127853599698
1100.0,À Louer,80.0,1.0,2.0,tunis,Appartements,3.041392685158225
198000.0,À Vendre,100.0,2.0,3.0,tunis,Appartements,5.296665190261531
210000.0,À Vendre,140.0,2.0,3.0,tunis,Maisons et Villas,5.3222192947339195
319000.0,À Vendre,120.0,1.0,2.0,ariana,Appartements,5.503790683057181
500.0,À Louer,150.0,1.0,2.0,tunis,Maisons et Villas,2.6989700043360187
310000.0,À Vendre,260.0,4.0,4.0,tunis,Maisons et Villas,5.491361693834273
282.0,À Louer,111.0,2.0,3.0,tunis,Colocations,2.450249108319361
2399.0,À Louer,100.0,2.0,2.0,tunis,Appartements,3.380030247967831
950.0,À Louer,70.0,1.0,1.0,tunis,Appartements,2.9777236052888476
1400.0,À Louer,100.0,1.0,2.0,nabeul,Appartements,3.146128035678238
570000.0,À Vendre,134.0,2.0,2.0,tunis,Appartements,5.7558748556724915
1200.0,À Louer,100.0,1.0,2.0,nabeul,Appartements,3.0791812460476247
1400.0,À Louer,120.0,1.0,2.0,ben arous,Bureaux et Plateaux,3.146128035678238
550.0,À Louer,100.0,1.0,2.0,ben arous,Maisons et Villas,2.7403626894942437
3900.0,À Louer,260.0,2.0,5.0,tunis,Bureaux et Plateaux,3.591064607026499
2000.0,À Louer,35.0,1.0,2.0,tunis,Bureaux et Plateaux,3.3010299956639813
1800.0,À Louer,130.0,1.0,3.0,tunis,Appartements,3.255272505103306
1800.0,À Louer,70.0,1.0,1.0,tunis,Appartements,3.255272505103306
5500.0,À Louer,350.0,2.0,5.0,tunis,Maisons et Villas,3.7403626894942437
2000.0,À Louer,130.0,3.0,3.0,ariana,Appartements,3.3010299956639813
1000000.0,À Vendre,95.0,1.0,2.0,sousse,Appartements,6.0
270000.0,À Vendre,115.0,1.0,3.0,tunis,Appartements,5.431363764158987
1300.0,À Louer,110.0,1.0,2.0,ben arous,Appartements,3.113943352306837
1600.0,À Louer,145.0,2.0,2.0,ariana,Appartements,3.2041199826559246
1050.0,À Louer,70.0,1.0,1.0,ariana,Appartements,3.0211892990699383
1400.0,À Louer,110.0,2.0,2.0,ariana,Appartements,3.146128035678238
150000.0,À Vendre,73.0,1.0,3.0,tunis,Appartements,5.176091259055681
1500.0,À Louer,85.0,1.0,2.0,tunis,Appartements,3.1760912590556813
600.0,À Louer,50.0,1.0,2.0,bizerte,Bureaux et Plateaux,2.7781512503836434
650000.0,À Vendre,303.0,5.0,9.0,tunis,Maisons et Villas,5.812913356642856
625.0,À Louer,140.0,1.0,1.0,ariana,Appartements,2.7958800173440754
120000.0,À Vendre,75.0,1.0,2.0,ben arous,Appartements,5.079181246047625
440000.0,À Vendre,181.0,2.0,2.0,ariana,Appartements,5.643452676486188
890000.0,À Vendre,315.0,2.0,2.0,tunis,Appartements,5.949390006644912
2800.0,À Louer,90.0,2.0,3.0,tunis,Bureaux et Plateaux,3.4471580313422194
1400.0,À Louer,84.0,1.0,1.0,ariana,Appartements,3.146128035678238
4500.0,À Louer,600.0,3.0,5.0,tunis,Maisons et Villas,3.6532125137753435
3800.0,À Louer,400.0,3.0,1.0,tunis,Maisons et Villas,3.57978359661681
520000.0,À Vendre,273.0,2.0,3.0,ben arous,Maisons et Villas,5.7160033436347994
350000.0,À Vendre,116.0,2.0,2.0,tunis,Appartements,5.544068044350276
1850000.0,À Vendre,616.0,3.0,6.0,ariana,Maisons et Villas,6.267171728403014
335000.0,À Vendre,123.0,2.0,3.0,ariana,Appartements,5.525044807036846
250000.0,À Vendre,55.0,1.0,1.0,ariana,Bureaux et Plateaux,5.3979400086720375
120.0,À Louer,125.0,1.0,2.0,tunis,Locations de vacances,2.0791812460476247
1500.0,À Louer,250.0,4.0,4.0,sousse,Maisons et Villas,3.1760912590556813
890000.0,À Vendre,285.0,4.0,4.0,tunis,Maisons et Villas,5.949390006644912
850.0,À Louer,100.0,1.0,2.0,sousse,Appartements,2.929418925714293
5500.0,À Louer,420.0,3.0,7.0,tunis,Bureaux et Plateaux,3.7403626894942437
178000.0,À Vendre,85.0,1.0,2.0,nabeul,Appartements,5.250420002308894
1100.0,À Louer,150.0,2.0,3.0,tunis,Appartements,3.041392685158225
1200.0,À Louer,107.0,1.0,2.0,tunis,Appartements,3.0791812460476247
4000.0,À Louer,600.0,4.0,7.0,tunis,Maisons et Villas,3.6020599913279625
185000.0,À Vendre,95.0,1.0,2.0,ariana,Appartements,5.267171728403014
700.0,À Louer,100.0,1.0,2.0,monastir,Bureaux et Plateaux,2.845098040014257
1700.0,À Louer,75.0,2.0,3.0,tunis,Bureaux et Plateaux,3.230448921378274
1300.0,À Louer,120.0,2.0,3.0,nabeul,Appartements,3.113943352306837
4500.0,À Louer,180.0,3.0,5.0,tunis,Bureaux et Plateaux,3.6532125137753435
185000.0,À Vendre,100.0,1.0,2.0,ben arous,Appartements,5.267171728403014
7500.0,À Louer,300.0,2.0,5.0,tunis,Bureaux et Plateaux,3.8750612633917
2500.0,À Louer,83.0,2.0,4.0,tunis,Bureaux et Plateaux,3.3979400086720375
2400.0,À Louer,110.0,1.0,4.0,tunis,Bureaux et Plateaux,3.380211241711606
210000.0,À Vendre,88.0,1.0,2.0,ben arous,Appartements,5.3222192947339195
2750.0,À Louer,120.0,2.0,3.0,tunis,Bureaux et Plateaux,3.439332693830263
6500.0,À Louer,350.0,4.0,8.0,tunis,Bureaux et Plateaux,3.8129133566428557
700.0,À Louer,80.0,1.0,3.0,tunis,Bureaux et Plateaux,2.845098040014257
8500.0,À Louer,285.0,4.0,3.0,tunis,Bureaux et Plateaux,3.929418925714293
1300.0,À Louer,100.0,1.0,2.0,ariana,Appartements,3.113943352306837
1000000.0,À Vendre,400.0,4.0,5.0,tunis,Maisons et Villas,6.0
200001.0,À Vendre,85.0,1.0,2.0,sousse,Appartements,5.301032167130962
200000.0,À Vendre,85.0,1.0,2.0,tunis,Appartements,5.301029995663981
1000.0,À Louer,120.0,2.0,2.0,tunis,Appartements,3.0
550.0,À Louer,75.0,1.0,2.0,monastir,Appartements,2.7403626894942437
950.0,À Louer,150.0,1.0,4.0,tunis,Bureaux et Plateaux,2.9777236052888476
950000.0,À Vendre,200.0,2.0,3.0,tunis,Appartements,5.977723605288848
330001.0,À Vendre,102.0,2.0,2.0,nabeul,Appartements,5.518515255919778
7500.0,À Louer,250.0,4.0,5.0,tunis,Bureaux et Plateaux,3.8750612633917
187000.0,À Vendre,113.0,1.0,2.0,sousse,Maisons et Villas,5.271841606536499
270000.0,À Vendre,110.0,1.0,2.0,sousse,Appartements,5.431363764158987
490000.0,À Vendre,499.0,2.0,3.0,sousse,Maisons et Villas,5.690196080028514
420000.0,À Vendre,149.0,3.0,4.0,sousse,Maisons et Villas,5.623249290397901
271000.0,À Vendre,90.0,1.0,2.0,sousse,Appartements,5.432969290874405
350000.0,À Vendre,128.0,3.0,4.0,sousse,Maisons et Villas,5.544068044350276
400000.0,À Vendre,269.0,1.0,3.0,nabeul,Maisons et Villas,5.6020599913279625
350000.0,À Vendre,93.0,1.0,2.0,nabeul,Appartements,5.544068044350276
2800.0,À Louer,160.0,2.0,3.0,tunis,Appartements,3.4471580313422194
480000.0,À Vendre,85.0,1.0,1.0,ariana,Maisons et Villas,5.681241237375588
1450.0,À Louer,70.0,1.0,1.0,tunis,Appartements,3.161368002234975
365000.0,À Vendre,155.0,3.0,3.0,ariana,Appartements,5.562292864456475
600000.0,À Vendre,200.0,3.0,3.0,ariana,Appartements,5.778151250383644
320000.0,À Vendre,150.0,2.0,3.0,ariana,Appartements,5.505149978319906
2500.0,À Louer,70.0,1.0,1.0,tunis,Appartements,3.3979400086720375
350000.0,À Vendre,150.0,2.0,3.0,tunis,Appartements,5.544068044350276
460000.0,À Vendre,150.0,2.0,3.0,ariana,Appartements,5.662757831681574
430000.0,À Vendre,150.0,2.0,3.0,ariana,Appartements,5.633468455579586
415000.0,À Vendre,160.0,2.0,3.0,ariana,Appartements,5.6180480967120925
1111000.0,À Vendre,218.0,5.0,7.0,ariana,Maisons et Villas,6.0457140589408676
225000.0,À Vendre,120.0,1.0,3.0,ariana,Appartements,5.352182518111363
1200000.0,À Vendre,547.0,4.0,5.0,tunis,Maisons et Villas,6.079181246047625
1750.0,À Louer,190.0,2.0,4.0,ariana,Appartements,3.2430380486862944
750000.0,À Vendre,244.0,4.0,5.0,ariana,Maisons et Villas,5.8750612633917
1250.0,À Louer,120.0,2.0,2.0,ariana,Appartements,3.0969100130080562
1100.0,À Louer,100.0,1.0,2.0,tunis,Appartements,3.041392685158225
280000.0,À Vendre,500.0,2.0,3.0,zaghouan,Maisons et Villas,5.447158031342219
2000.0,À Louer,190.0,2.0,4.0,tunis,Appartements,3.3010299956639813
100.0,À Louer,70.0,1.0,1.0,ariana,Appartements,2.0
45000.0,À Vendre,138.0,2.0,3.0,ariana,Appartements,4.653212513775344
1900.0,À Louer,125.0,1.0,2.0,tunis,Appartements,3.278753600952829
450000.0,À Vendre,138.0,1.0,3.0,tunis,Appartements,5.653212513775344
599999.0,À Vendre,153.0,2.0,4.0,tunis,Appartements,5.778150526558904
1100.0,À Louer,118.0,1.0,1.0,tunis,Appartements,3.041392685158225
4500.0,À Louer,400.0,3.0,6.0,tunis,Maisons et Villas,3.6532125137753435
1250.0,À Louer,120.0,1.0,2.0,tunis,Appartements,3.0969100130080562
1450.0,À Louer,110.0,1.0,2.0,tunis,Appartements,3.161368002234975
1200.0,À Louer,70.0,1.0,1.0,tunis,Appartements,3.0791812460476247
650.0,À Louer,250.0,1.0,3.0,ariana,Appartements,2.8129133566428557
1399999.0,À Vendre,340.0,2.0,4.0,tunis,Maisons et Villas,6.146127725467783
1000.0,À Louer,110.0,1.0,2.0,tunis,Appartements,3.0
850.0,À Louer,90.0,1.0,2.0,tunis,Appartements,2.929418925714293
1300.0,À Louer,110.0,1.0,3.0,ben arous,Maisons et Villas,3.113943352306837
370000.0,À Vendre,100.0,2.0,4.0,tunis,Maisons et Villas,5.568201724066995
5997.0,À Louer,300.0,3.0,5.0,tunis,Maisons et Villas,3.7779340488377793
850.0,À Louer,95.0,1.0,2.0,tunis,Appartements,2.929418925714293
2000.0,À Louer,204.0,2.0,3.0,tunis,Appartements,3.3010299956639813
2800.0,À Louer,130.0,1.0,2.0,tunis,Appartements,3.4471580313422194
3500.0,À Louer,170.0,2.0,2.0,tunis,Appartements,3.5440680443502757
5000.0,À Louer,130.0,2.0,3.0,tunis,Appartements,3.6989700043360187
